path,quality,folder,fruit,source,label
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2565.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2567.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2568.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2569.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2571.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2572.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2573.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2575.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2577.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2579.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2580.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2588.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2597.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2598.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2599.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2600.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2601.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2602.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2603.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2604.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2605.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2609.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2610.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2611.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2612.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2614.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2615.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2616.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2617.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2618.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2636.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2637.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2638.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2639.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2640.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2641.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2642.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2643.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2644.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2645.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2646.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2647.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2648.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2649.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2653.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2654.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2655.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2656.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2657.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2658.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2660.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2661.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2662.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2663.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2664.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2665.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2669.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2670.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2671.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2672.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2673.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2674.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2675.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2676.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2677.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2679.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2680.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2681.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2682.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2684.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2685.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2686.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Orange_Good\IMG_2687.JPG,Premium,Good,Orange,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143522.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143522_22896.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143522_22897.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143522_22898.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143522_22899.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143524.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143524_22900.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143524_22901.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143524_22902.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143524_22903.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143528.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143528_22904.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143528_22905.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143528_22906.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143528_22907.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143537.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143537_22908.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143537_22909.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143537_22910.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143537_22911.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143540.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143540_22912.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143540_22913.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143540_22914.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143540_22915.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143542.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143542_22916.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143542_22917.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143542_22918.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143542_22919.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143555.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143555_22920.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143555_22921.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143555_22922.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143555_22923.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143558.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143558_22924.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143558_22925.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143558_22926.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143558_22927.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143559.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143559_22928.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143559_22929.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143559_22930.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143559_22931.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143607.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143607_22932.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143607_22933.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143607_22934.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143607_22935.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143619.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143619_22936.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143619_22937.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143619_22938.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143619_22939.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143621.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143621_22940.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143621_22941.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143621_22942.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143621_22943.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143622.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143622_22944.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143622_22945.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143622_22946.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143622_22947.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143625.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143625_22948.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143625_22949.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143625_22950.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143625_22951.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143628.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143628_22952.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143628_22953.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143628_22954.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143628_22955.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143630.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143630_22956.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143630_22957.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143630_22958.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143630_22959.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143635.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143635_22960.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143635_22961.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143635_22962.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143635_22963.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143637.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143637_22964.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143637_22965.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143637_22966.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143637_22967.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143638.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143638_22968.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143638_22969.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143638_22970.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143638_22971.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143642.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143642_22972.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143642_22973.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143642_22974.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143642_22975.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143656.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143656_22976.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143656_22977.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143656_22978.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143656_22979.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143705.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143705_22980.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143705_22981.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143705_22982.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143705_22983.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143707.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143707_22984.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143707_22985.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143707_22986.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143707_22987.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143715.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143715_22988.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143715_22989.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143715_22990.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143715_22991.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143720.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143720_22992.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143720_22993.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143720_22994.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143720_22995.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_143733.jpg,Premium,Good,Pomegranate,Kaggle,0.0
