path,quality,fruit,source,label
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144637_23343.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144639.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144639_23344.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144639_23345.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144639_23346.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144639_23347.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144645.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144645_23348.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144645_23349.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144645_23350.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144645_23351.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144646.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144646_23352.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144646_23353.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144646_23354.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144646_23355.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144648.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144648_23356.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144648_23357.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144648_23358.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144648_23359.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144650.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144650_23360.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144650_23361.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144650_23362.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144650_23363.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144651.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144651_23364.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144651_23365.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144651_23366.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144651_23367.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144654.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144654_23368.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144654_23369.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144654_23370.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144654_23371.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144656.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144656_23372.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144656_23373.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144656_23374.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144656_23375.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144658.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144658_23376.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144658_23377.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144658_23378.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144658_23379.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144702.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144702_23380.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144702_23381.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144702_23382.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144702_23383.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144703.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144703_23384.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144703_23385.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144703_23386.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144703_23387.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144705.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144705_23388.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144705_23389.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144705_23390.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144705_23391.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144707.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144707_23392.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144707_23393.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144707_23394.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144707_23395.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144709.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144709_23396.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144709_23397.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144709_23398.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144709_23399.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144710.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144710_23400.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144710_23401.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144710_23402.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144710_23403.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144711.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144711_23404.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144711_23405.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144711_23406.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144711_23407.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144717.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144717_23408.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144717_23409.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144717_23410.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144717_23411.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144718.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144718_23412.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144718_23413.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144718_23414.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144718_23415.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144719.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144719_23416.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144719_23417.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144719_23418.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144719_23419.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144723.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144723_23420.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144723_23421.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144723_23422.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144723_23423.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144724.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144724_23424.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144724_23425.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144724_23426.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144724_23427.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144759.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144759_23428.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144759_23429.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144759_23430.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144759_23431.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144800.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144800_23432.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144800_23433.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144800_23434.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144800_23435.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144802.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144802_23436.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144802_23437.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144802_23438.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144802_23439.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144803.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144803_23440.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144803_23441.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144803_23442.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144803_23443.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144806.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144806_23444.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144806_23445.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144806_23446.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144806_23447.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144807.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144807_23448.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144807_23449.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144807_23450.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144807_23451.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144808.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144808_23452.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144808_23453.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144808_23454.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144808_23455.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144810.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144810_23456.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144810_23457.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144810_23458.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144810_23459.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144829.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144829_23460.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144829_23461.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144829_23462.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144829_23463.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144843.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144843_23464.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144843_23465.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144843_23466.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144843_23467.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144844.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144844_23468.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144844_23469.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144844_23470.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144844_23471.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144845.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144845_23472.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144845_23473.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144845_23474.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144845_23475.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144846.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144846_23476.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144846_23477.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144846_23478.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144846_23479.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144847.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144847_23480.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144847_23481.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144847_23482.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144847_23483.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144848.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144848_23484.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144848_23485.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_144848_23486.jpg,Premium,Pomegranate,Kaggle,0
